1515772585.7630000, 3102.9086, 590.3008
1515772585.7800000, 3104.5583, 591.7493
1515772585.7969999, 3107.1928, 594.3169
1515772585.8080001, 3109.7378, 597.1673
1515772585.8420000, 3111.6693, 598.2470
1515772585.8529999, 3113.0590, 597.4354
1515772585.8710001, 3113.0554, 594.7404
1515772585.8859999, 3110.3675, 592.1196
1515772585.9000001, 3111.5473, 592.0679
1515772585.9159999, 3111.2643, 591.9835
1515772585.9310000, 3109.3129, 589.9489
1515772585.9430001, 3107.4170, 588.2394
1515772585.9610000, 3106.8536, 587.7117
1515772585.9879999, 3108.1652, 588.1378
1515772586.0060000, 3108.1907, 588.2403
1515772586.0200000, 3109.2903, 588.9326
1515772586.0330000, 3117.9203, 589.1956
1515772586.0500000, 3127.2078, 584.7046
1515772586.0650001, 3127.9079, 584.2454
1515772586.0780001, 3127.1278, 585.1354
1515772586.0940001, 3128.4856, 584.2318
1515772586.1099999, 3130.0202, 582.9071
1515772586.1410000, 3129.4415, 575.0505
1515772586.1559999, 3131.0060, 576.5618
1515772586.1680000, 3135.4619, 575.0742
1515772586.1840000, 3134.2820, 572.5508
1515772586.2010000, 3134.6513, 572.6262
1515772586.2119999, 3132.2410, 572.4959
1515772586.2320001, 3132.7886, 574.2356
1515772586.2449999, 3133.2230, 575.9824
1515772586.2570000, 3134.5097, 578.5107
1515772586.2930000, 3130.7515, 584.2943
1515772586.3020000, 3132.2692, 583.0733
1515772586.3220000, 3133.6602, 583.3939
1515772586.3369999, 3140.1986, 582.6184
1515772586.3480000, 3140.3212, 582.5885
1515772586.3659999, 3142.9082, 581.7831
1515772586.3820000, 3145.0402, 582.3577
1515772586.3940001, 3146.7060, 582.8744
1515772586.4119999, 3152.1356, 584.0526
1515772586.4389999, 3153.0949, 585.0660
1515772586.4560001, 3152.8922, 584.9567
1515772586.4710000, 3147.2455, 582.2211
1515772586.4830000, 3146.0761, 582.1522
1515772586.5000000, 3143.1129, 580.2914
1515772586.5160000, 3150.4179, 580.9039
1515772586.5280001, 3153.4787, 580.0130
1515772586.5450001, 3151.8742, 580.2303
1515772586.5620000, 3149.4602, 579.9919
1515772586.5920000, 3152.9856, 580.7283
1515772586.6050000, 3155.0290, 580.5345
1515772586.6170001, 3161.3737, 580.9976
1515772586.6350000, 3166.3120, 580.6525
1515772586.6500001, 3171.0031, 568.7723
1515772586.6640000, 3169.6896, 569.3887
1515772586.6800001, 3169.8492, 569.2283
1515772586.6960001, 3170.3297, 570.0195
1515772586.7090001, 3171.4954, 568.8952
1515772586.7420001, 3170.5153, 572.8861
1515772586.7700000, 3168.5187, 576.0398
1515772586.7860000, 3169.2992, 575.6217
1515772586.7969999, 3169.2380, 576.2554
1515772586.8150001, 3171.1459, 578.8411
1515772586.8299999, 3172.1148, 577.4248
1515772586.8420000, 3175.0091, 574.7785
1515772586.8599999, 3142.3221, 580.9614
1515772586.8900001, 3134.0874, 587.8374
1515772586.9070001, 3134.4732, 588.2561
1515772586.9219999, 3123.5336, 591.7309
1515772586.9349999, 3123.6346, 590.6111
1515772586.9519999, 3125.1911, 604.0463
1515772586.9679999, 3114.8000, 611.6466
1515772586.9779999, 3113.5648, 613.8600
1515772586.9979999, 3113.3384, 614.3692
1515772587.0100000, 3112.0561, 614.8271
1515772587.0409999, 3108.1865, 614.4798
1515772587.0560000, 3107.0561, 612.5380
1515772587.0680001, 3107.3576, 609.5690
1515772587.0860000, 3105.1178, 607.7352
1515772587.0999999, 3102.6806, 606.7229
1515772587.1120000, 3101.6897, 606.4311
1515772587.1310000, 3099.6175, 605.6588
1515772587.1459999, 3102.8093, 605.9425
1515772587.1580000, 3105.4285, 605.5778
1515772587.1919999, 3107.3295, 605.2398
1515772587.2019999, 3111.2077, 608.3988
1515772587.2219999, 3116.0740, 607.1308
1515772587.2340000, 3113.1269, 608.1909
1515772587.2470000, 3113.1787, 606.5841
1515772587.2650001, 3114.8649, 607.0374
1515772587.2790000, 3116.8431, 607.9530
1515772587.2920001, 3117.2568, 607.5861
1515772587.3120000, 3118.4640, 607.6216
1515772587.3390000, 3122.7948, 608.5275
1515772587.3570001, 3122.2356, 609.7945
1515772587.3729999, 3122.1754, 610.0288
1515772587.3850000, 3121.8367, 611.6915
1515772587.4030001, 3123.2911, 615.9685
1515772587.4159999, 3125.6367, 612.9370
1515772587.4280000, 3125.8276, 613.5347
1515772587.4449999, 3126.2602, 613.8160
1515772587.4619999, 3126.2244, 614.2042
1515772587.4909999, 3130.9323, 617.2328
1515772587.5050001, 3131.1145, 615.4905
1515772587.5179999, 3131.7414, 617.2892
1515772587.5350001, 3132.3332, 616.9366
1515772587.5510001, 3131.5212, 615.3628
1515772587.5620000, 3132.8700, 615.6837
1515772587.5810001, 3136.9741, 608.6841
1515772587.5950000, 3136.3282, 609.0549
1515772587.6080000, 3136.8968, 608.6611
1515772587.6410000, 3141.3150, 602.1920
1515772587.6520000, 3140.8930, 602.2321
1515772587.6700001, 3140.1168, 602.0648
1515772587.6849999, 3138.1528, 602.5088
1515772587.6980000, 3137.3939, 602.3884
1515772587.7149999, 3134.9658, 601.8777
1515772587.7300000, 3138.2940, 612.0097
1515772587.7430000, 3140.2582, 614.4854
1515772587.7600000, 3141.6012, 618.1547
1515772587.7880001, 3153.7176, 618.3923
1515772587.8050001, 3155.0054, 617.4829
1515772587.8199999, 3149.8383, 619.5838
1515772587.8320000, 3152.3215, 613.6847
1515772587.8520000, 3150.6366, 610.1150
1515772587.8650000, 3154.7443, 611.7892
1515772587.8770001, 3161.2148, 611.7579
1515772587.8959999, 3156.7471, 609.4234
1515772587.9100001, 3158.3839, 609.4688
1515772587.9410000, 3163.7913, 610.4025
1515772587.9560001, 3161.8216, 609.1961
1515772587.9670000, 3159.1630, 607.8332
1515772587.9860001, 3160.3297, 602.4960
1515772588.0000000, 3159.8815, 600.9983
1515772588.0139999, 3159.3810, 601.1759
1515772588.0300000, 3159.3834, 598.9759
1515772588.0450001, 3160.0183, 598.7823
1515772588.0580001, 3160.6084, 596.0946
1515772588.0910001, 3170.0404, 590.4456
1515772588.1050000, 3170.3258, 591.3877
1515772588.1199999, 3181.1525, 590.0552
1515772588.1359999, 3205.2936, 581.2425
1515772588.1470001, 3208.4633, 580.9375
1515772588.1650000, 3233.0809, 570.2960
1515772588.1800001, 3242.8294, 567.0376
1515772588.1919999, 3247.5287, 565.3512
1515772588.2119999, 3258.0386, 563.7961
1515772588.2390001, 3257.8724, 565.3027
1515772588.2560000, 3258.3766, 564.7747
1515772588.2709999, 3258.7410, 563.7727
1515772588.2830000, 3260.8991, 563.7511
1515772588.3000000, 3264.9268, 567.3274
1515772588.3150001, 3258.3641, 560.9489
1515772588.3269999, 3259.9392, 561.5742
1515772588.3480000, 3262.0701, 562.0910
1515772588.3599999, 3265.3805, 561.1054
1515772588.3920000, 3265.8086, 558.8044
1515772588.4070001, 3266.4931, 558.6397
1515772588.4170001, 3269.4954, 560.7811
1515772588.4349999, 3276.7814, 561.5882
1515772588.4519999, 3280.7796, 562.0971
1515772588.4630001, 3285.2741, 561.8875
1515772588.4800000, 3286.7207, 561.1872
1515772588.4949999, 3285.9222, 559.2038
1515772588.5079999, 3288.5737, 556.8096
1515772588.5409999, 3280.9985, 560.7532
1515772588.5530000, 3276.6250, 563.0802
1515772588.5710001, 3255.1657, 570.1117
1515772588.5860000, 3246.7400, 574.0106
1515772588.5980000, 3247.3017, 574.3249
1515772588.6159999, 3233.0950, 565.9962
1515772588.6310000, 3236.8148, 563.5812
1515772588.6420000, 3236.6645, 557.9107
1515772588.6600001, 3236.1908, 557.3928
1515772588.6880000, 3232.1163, 560.8372
1515772588.7049999, 3233.2384, 560.4922
1515772588.7210000, 3233.5014, 560.9472
1515772588.7330000, 3232.3548, 561.5327
1515772588.7509999, 3234.7238, 569.2433
1515772588.7660000, 3244.5196, 570.4171
1515772588.7770000, 3243.5445, 570.0796
1515772588.7960000, 3243.3845, 569.1813
1515772588.8099999, 3242.5237, 563.9365
1515772588.8410001, 3241.0902, 563.1362
1515772588.8559999, 3242.3787, 564.2719
1515772588.8680000, 3243.6216, 565.9350
1515772588.8859999, 3254.0997, 566.9901
1515772588.9000001, 3256.8798, 565.0581
1515772588.9130001, 3260.4375, 564.1752
1515772588.9319999, 3260.9905, 562.4422
1515772588.9460001, 3260.6425, 562.3733
1515772588.9570000, 3259.9348, 561.5519
1515772588.9909999, 3251.7051, 557.3159
1515772589.0020001, 3252.5032, 557.3829
1515772589.0200000, 3249.7658, 557.4452
1515772589.0350001, 3249.3920, 556.5952
1515772589.0480001, 3260.9629, 558.5384
1515772589.0660000, 3270.5090, 563.1033
1515772589.0799999, 3270.1190, 563.2806
1515772589.0929999, 3269.3702, 562.9730
1515772589.1099999, 3274.9467, 565.0904
1515772589.1380000, 3274.4178, 566.6678
1515772589.1550000, 3277.6284, 563.1163
1515772589.1700001, 3280.7850, 561.7203
1515772589.1849999, 3281.3367, 558.9461
1515772589.2019999, 3283.2578, 559.6020
1515772589.2160001, 3285.5226, 562.9888
1515772589.2279999, 3289.8600, 563.3932
1515772589.2449999, 3288.8778, 563.1810
1515772589.2609999, 3291.2869, 563.2183
1515772589.2909999, 3299.3242, 564.6596
1515772589.3069999, 3300.8174, 564.3435
1515772589.3169999, 3303.3938, 564.5727
1515772589.3350000, 3305.4839, 564.6551
1515772589.3510001, 3309.7526, 566.2192
1515772589.3620000, 3311.6487, 565.4547
1515772589.3800001, 3312.1485, 565.8818
1515772589.3970001, 3312.4136, 565.7707
1515772589.4080000, 3313.6103, 566.1126
1515772589.4419999, 3316.4635, 564.2703
1515772589.4530001, 3321.7527, 560.7013
1515772589.4700000, 3324.8854, 560.6129
1515772589.4849999, 3326.7240, 560.9624
1515772589.4979999, 3328.2526, 561.7815
1515772589.5150001, 3333.5949, 560.1985
1515772589.5320001, 3339.9161, 558.4940
1515772589.5420001, 3343.0023, 557.7414
1515772589.5599999, 3349.9436, 555.9867
