1513349114.8490000, 3241.1265, 583.7171
1513349114.8620000, 3243.8681, 583.3158
1513349114.8940001, 3239.2959, 578.2180
1513349114.9050000, 3236.4650, 579.9603
1513349114.9230001, 3236.3876, 579.4559
1513349114.9380000, 3238.5062, 580.1944
1513349114.9519999, 3239.9666, 579.5679
1513349114.9679999, 3238.9039, 581.0068
1513349114.9820001, 3239.3375, 581.9970
1513349114.9970000, 3239.2774, 583.5381
1513349115.0130000, 3243.9652, 589.5241
1513349115.1300001, 3243.0783, 602.7761
1513349115.1480000, 3094.6421, 581.4316
1513349115.1640000, 3112.4260, 525.0835
1513349115.1970000, 3124.5576, 504.5909
1513349115.2070000, 3131.6952, 520.0125
1513349115.2190001, 3136.8640, 529.6900
1513349115.2370000, 3139.7644, 532.4194
1513349115.2530000, 3141.1309, 532.6778
1513349115.2639999, 3144.6777, 538.1800
1513349115.2830000, 3145.9913, 538.3429
1513349115.2980001, 3147.0067, 538.7517
1513349115.3090000, 3146.9610, 538.7540
1513349115.3450000, 3147.1382, 539.5283
1513349115.3559999, 3167.8883, 535.6375
1513349115.3740001, 3349.1571, 515.0213
1513349115.3889999, 3358.1797, 491.5270
1513349115.4020000, 3363.3301, 498.5686
1513349115.4180000, 3366.1857, 500.4980
1513349115.4330001, 3363.9167, 491.1028
1513349115.4440000, 3370.7033, 494.8879
1513349115.4619999, 3369.4413, 486.4595
1513349115.4900000, 3373.7439, 491.2748
1513349115.5070000, 3389.8022, 495.6625
1513349115.5230000, 3401.5231, 500.9559
1513349115.5350001, 3405.1253, 502.2740
1513349115.5539999, 3400.7919, 498.4108
1513349115.5669999, 3410.6610, 502.9507
1513349115.5799999, 3418.3662, 503.6847
1513349115.5980000, 3416.9071, 504.8675
1513349115.6140001, 3414.0845, 508.1645
1513349115.6450000, 3405.4303, 509.8668
1513349115.6600001, 3309.7636, 526.9326
1513349115.6700001, 3294.0753, 529.5297
1513349115.6880000, 3270.8665, 535.6800
1513349115.7049999, 3278.3401, 535.4831
1513349115.7170000, 3261.8262, 546.4249
1513349115.7330000, 3268.7768, 539.1820
1513349115.7479999, 3268.7521, 537.7125
1513349115.7600000, 3265.9089, 539.8831
1513349115.7960000, 3268.5761, 533.1932
1513349115.8039999, 3269.3419, 534.3826
1513349115.8230000, 3274.8266, 542.8330
1513349115.8399999, 3279.7926, 542.1331
1513349115.8490000, 3283.9833, 541.4408
1513349115.8670001, 3286.6124, 540.8684
1513349115.8829999, 3288.1897, 543.0377
1513349115.8950000, 3288.3486, 541.5657
1513349115.9130001, 3290.2662, 544.3862
1513349115.9410000, 3295.6738, 549.2576
1513349115.9590001, 3298.2864, 552.3047
1513349115.9719999, 3300.0886, 553.3838
1513349115.9849999, 3314.6073, 572.9375
1513349116.0039999, 3284.7403, 563.4587
1513349116.0209999, 3234.6468, 560.3508
1513349116.0290000, 3191.5434, 559.4741
1513349116.0510001, 3160.9998, 559.2516
1513349116.0650001, 3102.1722, 570.5882
1513349116.0960000, 3039.0378, 582.4390
1513349116.1080000, 3025.5760, 561.9614
1513349116.1199999, 3023.7269, 565.4625
1513349116.1380000, 3021.2580, 567.7399
1513349116.1530001, 3021.6776, 567.2718
1513349116.1650000, 3022.8936, 567.6865
1513349116.1819999, 3021.8856, 565.2497
1513349116.1989999, 3021.6814, 563.2763
1513349116.2090001, 3014.7583, 557.2960
1513349116.2449999, 3022.4065, 555.0847
1513349116.2539999, 3042.3554, 551.3607
1513349116.2720001, 3075.1622, 562.0758
1513349116.2900000, 3147.4968, 581.5156
1513349116.2990000, 3149.5148, 582.2953
1513349116.3169999, 3162.6080, 584.0991
1513349116.3329999, 3164.7201, 584.0491
1513349116.3460000, 3164.4504, 584.1610
1513349116.3629999, 3159.9154, 582.1725
1513349116.3900001, 3159.3944, 585.7556
1513349116.4070001, 3159.2118, 587.6217
1513349116.4230001, 3158.2219, 587.4314
1513349116.4340000, 3159.7791, 587.6719
1513349116.4540000, 3161.1772, 588.7707
1513349116.4690001, 3161.1826, 587.7410
1513349116.4820001, 3161.1590, 589.4206
1513349116.4979999, 3156.4552, 589.8265
1513349116.5150001, 3157.2608, 591.4327
1513349116.5439999, 3153.9988, 592.2149
1513349116.5599999, 3136.6264, 592.0060
1513349116.5699999, 3129.3741, 590.4045
1513349116.5869999, 3084.9546, 580.6942
1513349116.6029999, 3071.5287, 577.4593
1513349116.6150000, 3059.7433, 576.1209
1513349116.6340001, 3042.7866, 575.0949
1513349116.6489999, 3043.4235, 575.9458
1513349116.6610000, 3042.6864, 575.2001
1513349116.7670000, 3086.4859, 608.2862
1513349116.7830000, 3022.2082, 655.7353
1513349116.7960000, 3039.4641, 635.4553
1513349116.8120000, 3041.9548, 599.4200
1513349116.8410001, 3042.8073, 583.7914
1513349116.8570001, 3038.9451, 566.9515
1513349116.8720000, 3035.6310, 545.4343
1513349116.8850000, 3035.7871, 543.8404
1513349116.9020000, 3043.0638, 552.2211
1513349116.9189999, 3039.4906, 558.2212
1513349116.9319999, 3033.9010, 555.0806
1513349116.9480000, 3034.6393, 559.6582
1513349116.9630001, 3038.5485, 562.9063
1513349116.9949999, 3034.0983, 570.5099
1513349117.0090001, 3029.9326, 565.1386
1513349117.0200000, 3028.9845, 568.0210
1513349117.0400000, 3027.4148, 567.3927
1513349117.0530000, 3027.2500, 571.3282
1513349117.0669999, 3024.3034, 568.9491
1513349117.0829999, 3018.3011, 561.3167
1513349117.0969999, 3017.4650, 560.2584
1513349117.1120000, 3016.4798, 555.9462
1513349117.1440001, 3014.1078, 558.0269
1513349117.1540000, 3013.2832, 560.6350
1513349117.1719999, 3014.2187, 562.2392
1513349117.1880000, 3013.9957, 562.6207
1513349117.2010000, 3015.1992, 563.4274
1513349117.2190001, 3018.9792, 569.4987
1513349117.2320001, 3000.7448, 556.7312
1513349117.2440000, 3001.5532, 557.9684
1513349117.2639999, 3002.4581, 559.4299
1513349117.2920001, 3001.0643, 558.6000
1513349117.3080001, 2990.3535, 556.0624
1513349117.3239999, 2979.6657, 556.2653
1513349117.3380001, 2978.2922, 553.2206
1513349117.3520000, 2982.3831, 555.2655
1513349117.3699999, 3009.9796, 538.4872
1513349117.3800001, 3012.7920, 537.8798
1513349117.3989999, 3021.4497, 533.4487
1513349117.4130001, 3023.8387, 535.4666
1513349117.4440000, 3033.5806, 542.3303
1513349117.4579999, 3033.9032, 563.3746
1513349117.4700000, 3035.3872, 566.2095
1513349117.4879999, 3041.8467, 568.2260
1513349117.5030000, 3040.6460, 568.5533
1513349117.5139999, 3034.2549, 569.9890
1513349117.5339999, 3030.9938, 570.2724
1513349117.5480001, 3030.1233, 570.2596
1513349117.5610001, 3029.6845, 570.0409
1513349117.5960000, 3014.6267, 565.3424
1513349117.6040001, 3012.1222, 566.0075
1513349117.6229999, 3006.1274, 567.1691
1513349117.6370001, 3005.4018, 564.6240
1513349117.6489999, 3004.3106, 566.8281
1513349117.6689999, 2984.3356, 574.6162
1513349117.6840000, 2971.1767, 578.4201
1513349117.6949999, 2972.3356, 577.0414
1513349117.7130001, 2955.6030, 580.3407
1513349117.7400000, 2941.2411, 583.9264
1513349117.7590001, 2915.9941, 581.5899
1513349117.7730000, 2902.4933, 581.7624
1513349117.7869999, 2904.8247, 581.7478
1513349117.8020000, 2897.7271, 580.5319
1513349117.8180001, 2895.9214, 580.5540
1513349117.8299999, 2897.0367, 583.8738
1513349117.8469999, 2897.2583, 584.2970
1513349117.8629999, 2895.2671, 580.8712
1513349117.8940001, 2888.2843, 585.1121
1513349117.9089999, 2888.0327, 585.8049
1513349117.9200001, 2886.9548, 585.1949
1513349117.9370000, 2885.4809, 582.9726
1513349117.9540000, 2876.0154, 576.9104
1513349117.9670000, 2873.7951, 575.2004
1513349117.9849999, 2874.1538, 576.6690
1513349118.0000000, 2865.9390, 576.0278
1513349118.0109999, 2861.7408, 572.5018
1513349118.0450001, 2857.1718, 570.6223
1513349118.0539999, 2855.1116, 569.5095
1513349118.0720000, 2849.2729, 567.3353
1513349118.0869999, 2847.6035, 566.2485
1513349118.0999999, 2846.4379, 565.5080
1513349118.1180000, 2844.0113, 564.8974
1513349118.1329999, 2840.3523, 564.2521
1513349118.1470001, 2838.8343, 564.1510
1513349118.1630001, 2837.1766, 564.6203
1513349118.1930001, 2837.8259, 570.1134
1513349118.2070000, 2837.9590, 571.5024
1513349118.2230000, 2837.7193, 568.9162
1513349118.2349999, 2836.7070, 560.3839
1513349118.2530000, 2834.9803, 543.7312
