1513345128.9119999, 3070.6622, 581.1657
1513345128.9260001, 3070.9610, 581.2812
1513345128.9380000, 3072.3049, 581.6845
1513345128.9579999, 3073.2308, 583.2498
1513345128.9740000, 3073.2043, 582.2177
1513345128.9830000, 3074.6650, 577.7691
1513345129.0030000, 3087.7642, 570.1561
1513345129.0160000, 3093.8472, 567.4534
1513345129.0280001, 3098.9421, 564.6959
1513345129.0639999, 3109.8643, 565.6693
1513345129.0730000, 3112.2606, 568.7042
1513345129.0910001, 3117.9206, 572.1756
1513345129.1080000, 3117.9847, 570.7925
1513345129.1180000, 3118.5568, 568.5617
1513345129.3310001, 3057.0868, 720.2761
1513345129.3770001, 3053.1431, 558.4335
1513345129.3889999, 3055.9715, 562.6488
1513345129.4059999, 3038.3629, 568.0991
1513345129.4219999, 3051.7833, 567.8365
1513345129.4349999, 3052.8715, 564.0712
1513345129.4530001, 3057.6940, 565.6959
1513345129.4670000, 3063.4948, 564.0349
1513345129.4800000, 3058.8765, 563.2814
1513345129.5139999, 3063.7824, 549.4829
1513345129.5230000, 3063.6590, 543.8379
1513345129.5409999, 3063.4222, 544.3566
1513345129.5569999, 3063.3337, 551.9748
1513345129.5690000, 3063.6374, 556.9416
1513345129.5869999, 3060.8529, 558.1249
1513345129.6020000, 3061.8950, 560.0345
1513345129.6150000, 3062.4323, 561.2489
1513345129.6320000, 3063.3604, 564.7128
1513345129.6589999, 3062.6527, 557.5445
1513345129.6770000, 3064.2583, 560.4534
1513345129.6910000, 3066.1274, 558.0403
1513345129.7030001, 3067.1012, 556.5351
1513345129.7240000, 3072.7801, 557.6961
1513345129.7370000, 3079.9131, 564.3716
1513345129.7490001, 3078.3537, 566.5940
1513345129.7670000, 3076.6127, 569.4670
1513345129.7809999, 3079.2012, 572.2384
1513345129.8130000, 3080.5689, 574.5795
1513345129.8260000, 3081.2842, 575.0349
1513345129.8390000, 3080.4127, 582.3280
1513345129.8559999, 3083.5949, 581.9096
1513345129.8710001, 3082.8234, 580.0744
1513345129.8829999, 3077.0680, 570.8271
1513345129.9010000, 3076.4037, 569.0074
1513345129.9170001, 3077.4912, 570.5191
1513345129.9280000, 3078.6700, 571.4334
1513345129.9619999, 3079.5394, 570.6934
1513345129.9749999, 3079.9625, 571.1320
1513345129.9909999, 3079.9458, 571.2490
1513345130.0060000, 3080.0153, 571.4895
1513345130.0209999, 3077.9625, 571.8140
1513345130.0369999, 3077.6953, 579.2591
